Trajectories
100
,,WBObject:WB_ID1,,,WBObject:WB_ID2,,,WBObject:WB_ID3,,,WBObject:WB_ID4,,,WBObject:WB_ID5,,,WBObject:WB_ID6,,,WBObject:WB_ID7,,,WBObject:WB_ID8,,,WBObject:WB_ID9,,,WBObject:WB_ID10,,,WBObject:WB_ID11,,,WBObject:WB_ID12,,,WBObject:WB_ID13,,,WBObject:WB_ID14,,,WBObject:WB_ID15,,,WBObject:WB_ID16,,,WBObject:WB_ID17,,,WBObject:WB_ID18,,,WBObject:WB_ID19,,,WBObject:WB_ID20,,,WBObject:WB_ID21,,,WBObject:WB_ID22,,,WBObject:WB_ID23,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
16916,0,1239.252197,-70.813019,849.213074,1247.650635,119.028488,765.826294,1274.852783,173.639664,649.860718,1298.260742,191.653961,676.815125,1297.638428,212.090988,712.034302,1218.194702,375.558380,608.347351,1168.306763,603.746948,150.971512,1117.327271,1128.696777,175.756119,1098.896729,1267.268921,149.917023,842.421570,1273.141235,159.182846,820.530457,1135.376709,189.352478,745.459045,622.994812,166.134872,714.168396,366.021637,647.407288,674.917664,252.471207,792.312134,712.169373,257.658966,809.157776,751.385071,249.669952,804.827271,693.637085,140.153473,806.086853,677.390076,-47.407692,893.053528,807.146423,504.851532,802.808655,676.907288,1162.816162,691.674500,977.350342,1459.164917,621.957764,1304.344971,1150.261353,665.384521,1134.325928,500.513184,787.858643
16917,0,1239.752197,-78.627106,849.633972,1247.933960,111.102036,766.294495,1275.098877,165.762344,650.211426,1298.600586,183.764984,677.346924,1298.171143,204.047028,712.168762,1218.290649,367.553833,608.787109,1168.408691,595.750732,151.375763,1117.019653,1120.496704,175.741882,1098.566528,1258.929077,149.807266,842.097168,1264.922852,159.271851,819.701416,1126.957153,189.757385,745.445740,614.612610,166.293060,714.260071,357.699432,647.612244,675.568787,244.405472,792.245422,712.436279,249.461060,809.477722,752.332825,241.897858,805.077576,693.704651,131.949036,806.390137,677.522583,-55.786770,893.275513,807.062256,496.611084,802.870789,676.354492,1154.718018,691.799988,976.828308,1451.060425,621.871582,1303.972900,1142.308716,665.427612,1134.249634,492.556580,788.085449
16918,0,1240.226440,-86.753441,850.148010,1248.230835,103.151840,766.778503,1275.450928,157.688522,650.678101,1298.632812,175.611420,677.574280,1298.525024,195.922699,712.689087,1218.444702,359.467102,609.072021,1168.406982,587.299805,151.586700,1116.758057,1112.037598,175.574677,1098.238037,1250.538086,149.742737,841.437500,1256.655396,159.424881,819.830200,1118.461426,189.457260,745.545044,606.044800,166.430740,714.439148,349.241852,647.753967,675.721802,235.903641,792.493774,712.587585,241.015167,809.643860,751.607727,233.040115,805.368469,693.878113,123.550362,806.626099,677.718689,-64.146606,893.640503,807.042786,488.274231,803.193665,676.152527,1146.047607,691.573547,976.313843,1442.893311,621.827026,1303.601440,1134.222900,665.399719,1134.296387,484.543488,788.560242
16919,0,1240.919189,-94.655792,850.741089,1248.543091,94.817543,767.109436,1275.642822,149.454636,651.081726,1299.144775,167.520859,678.018616,1298.542358,188.006516,713.491211,1218.606201,351.200745,609.472473,1168.188965,578.218933,151.015228,1116.506470,1103.578491,175.664017,1097.842285,1242.007690,149.718201,841.362854,1247.522705,158.821594,819.520996,1109.542725,189.400162,745.743591,597.162109,166.550461,714.636902,340.596954,648.042114,675.665344,227.356705,792.854919,712.702026,232.537247,809.916687,751.925232,224.674789,805.650696,694.140442,115.024559,806.994751,677.357056,-72.831078,894.370728,807.135742,479.775787,803.387390,675.791565,1137.493896,691.489563,975.552856,1434.430542,621.632263,1303.060547,1126.147217,665.520203,1134.265869,476.284637,788.629150
16920,0,1241.330688,-102.996918,851.406128,1249.026123,86.773872,767.864685,1276.084961,141.287628,651.643311,1299.467651,159.330643,678.659180,1299.009521,179.704453,713.673096,1218.825439,342.868500,609.895447,1168.595459,569.850891,151.675613,1116.212280,1094.911865,175.752151,1097.461670,1233.366577,149.720764,840.794128,1238.782227,158.854919,819.338867,1100.934692,189.430664,745.883789,588.175964,166.680389,714.816467,331.822327,648.341492,675.591980,218.558594,793.374878,712.916565,223.986679,810.281860,751.692444,215.692383,806.249695,694.450439,106.436272,807.489563,677.896301,-81.093262,895.035034,807.105835,471.263245,803.625183,675.119080,1128.701294,691.389343,974.758423,1425.813599,621.445984,1302.587646,1117.887817,665.622498,1134.274170,467.819366,789.011597
16921,0,1242.095825,-111.175652,852.229736,1249.379272,78.191223,768.353333,1276.592651,132.907455,652.375549,1299.796875,150.885193,679.152649,1299.035156,171.551880,714.467163,1219.069702,334.389740,610.390137,1169.268433,561.370056,152.120056,1115.981445,1086.215210,175.837784,1097.038696,1224.573608,149.695175,840.410217,1229.841187,158.962540,818.441223,1091.863647,189.696701,746.158203,578.992126,166.822815,715.047668,322.907227,648.580688,675.660034,209.613129,793.751648,713.252258,215.184525,810.736511,751.952271,206.877655,806.689392,694.799194,97.711861,808.002747,678.524231,-89.616936,895.806519,807.132263,462.426788,803.779541,674.598999,1119.806519,690.914490,973.933655,1417.100342,621.159729,1302.127930,1109.520752,665.762268,1134.310059,459.498291,789.523682
16922,0,1242.652832,-119.694107,853.098022,1250.021729,69.925148,769.225220,1277.027710,124.467438,653.027710,1300.346924,142.596832,680.110291,1299.663818,162.962921,714.979919,1219.359497,325.850677,610.970581,1169.148315,552.970520,152.962585,1115.617676,1077.220581,175.958893,1096.593262,1215.585693,149.665253,840.150757,1220.361572,158.574249,818.787598,1082.653076,189.121063,746.316223,569.795715,167.099884,715.227539,313.941986,648.947815,678.361633,202.201233,792.850159,713.416016,206.325394,811.233887,752.670471,198.516037,806.818665,695.182861,88.940071,808.638000,679.132019,-98.325035,896.966492,807.200134,453.628387,804.038208,673.931580,1111.020020,691.090576,973.048279,1408.316406,621.028748,1301.471924,1101.147217,665.970154,1134.462158,450.936310,789.658325
16923,0,1243.386475,-127.894402,853.955444,1250.520508,61.563251,770.096008,1277.529297,115.874527,653.851868,1300.660156,134.017593,680.809509,1300.342163,154.489151,715.911377,1219.621338,317.284332,611.594177,1169.017456,543.036499,152.956055,1115.345825,1068.155518,175.939590,1096.112427,1206.491821,149.706726,839.422241,1211.234985,158.497375,818.296997,1073.175659,189.201736,746.531738,560.240906,167.302063,715.428711,304.798370,649.398743,676.272339,192.081146,794.774292,713.662292,197.452820,811.657715,752.764038,189.538361,807.544250,695.575500,79.992859,809.367554,679.812988,-106.981514,897.833313,807.521790,444.743896,804.474548,673.205261,1101.547974,690.686035,972.101257,1399.399292,620.769043,1300.807373,1092.627075,666.076172,1134.511108,442.214783,790.307983
16924,0,1244.099487,-136.366760,855.033142,1251.021729,53.004566,770.992188,1278.006226,107.290192,654.727539,1301.332520,125.488388,681.560608,1300.702271,145.988892,716.806824,1219.941040,308.491211,612.327454,1169.674683,534.173218,153.335983,1115.050659,1059.025146,176.075409,1095.635010,1197.290527,149.621521,839.187744,1201.538574,158.216522,817.610107,1063.795898,189.450363,746.822632,550.642822,167.680695,715.671387,295.511871,649.974854,676.686707,182.969299,795.543091,714.011353,188.459579,812.250732,753.452759,180.558945,808.121582,696.036377,70.957527,810.260132,680.245422,-115.600464,899.070984,807.444641,435.808807,804.987549,672.691162,1092.268433,690.557678,971.134094,1390.435425,620.464111,1300.189331,1084.040283,666.289124,1134.754028,433.722778,791.068542
16925,0,1245.259155,-145.147247,856.484741,1251.521851,44.136505,771.898438,1278.644409,98.657532,655.836243,1301.909302,116.917023,682.904602,1300.881836,137.668671,717.867493,1220.287354,299.758057,613.169739,1170.026367,525.094360,154.454742,1114.689697,1049.681885,176.082672,1095.187500,1187.964966,149.627258,838.528259,1191.938721,158.012222,817.669495,1053.928101,188.903458,747.105591,540.850891,168.006058,715.884705,286.278046,650.624878,679.725952,174.911377,794.642090,714.319458,179.288986,813.048096,753.734619,171.447189,808.912781,696.586243,61.791149,811.128784,680.959473,-124.962135,900.443298,807.357971,426.708618,805.644287,671.962891,1082.823242,690.247925,970.177551,1381.330566,620.133484,1299.554199,1075.465210,666.442688,1134.676025,424.996094,791.758057
16926,0,1246.448242,-154.010757,858.013000,1252.276733,35.591358,773.087402,1279.160522,89.925285,656.905212,1302.344360,108.306137,683.706726,1301.348755,128.878769,718.964294,1220.689575,290.900055,614.042908,1170.332153,515.820923,154.681259,1114.455078,1040.272827,176.167847,1094.776001,1178.552246,149.577835,837.980835,1182.280029,157.978210,817.370422,1044.317017,188.917435,747.482483,530.975220,168.403305,716.742554,276.878998,651.091125,680.118530,165.614563,795.521057,714.811890,169.911835,813.762756,754.099121,162.417297,809.764771,697.164734,52.590675,812.076050,681.621704,-134.053284,901.651001,807.595276,417.512115,806.133179,671.363647,1073.605103,690.182068,969.233337,1372.221680,619.840881,1298.997192,1066.770874,666.630432,1135.021729,416.208618,792.319641
16927,0,1246.765503,-162.998337,859.146790,1252.912231,26.971827,774.455750,1279.806763,81.121521,658.121948,1302.919556,99.589989,685.066650,1302.130859,119.946976,720.012207,1220.996826,281.914642,615.022339,1170.455811,506.298431,155.414490,1114.169922,1030.865356,176.594101,1094.320312,1168.998413,149.676804,837.831482,1172.194214,157.627075,816.963745,1034.343140,188.898285,747.761902,521.020325,168.924652,716.671082,267.398193,652.002502,680.420898,156.359009,796.185608,715.145752,160.662262,814.642456,754.642517,153.190903,810.490173,697.652527,43.392048,813.122192,682.287170,-143.192627,902.993347,807.772766,408.360779,806.665222,670.679260,1064.065796,690.104187,968.182373,1363.053223,619.610107,1298.306763,1057.996338,666.945374,1134.994995,407.360809,793.203796
16928,0,1247.696533,-171.662918,860.529297,1253.511719,18.229031,775.683411,1280.451050,72.236763,659.269409,1303.420410,90.579758,686.223572,1302.692871,111.282722,721.153015,1221.401123,273.037933,615.993896,1170.962036,496.875122,156.364594,1113.882446,1021.333435,176.677322,1093.846191,1159.348145,149.675507,837.201904,1162.460938,157.648407,816.590149,1024.469360,189.035004,748.167297,511.036530,169.444672,717.062256,257.706512,652.756470,680.735352,146.971008,797.105957,715.566711,151.394348,815.633484,754.910828,143.759995,811.626953,698.212158,34.017941,814.159424,682.969177,-152.395554,904.273376,807.979858,399.138214,807.282227,670.133911,1054.432129,689.848572,967.286194,1353.733276,619.436951,1297.685547,1049.104736,667.196594,1135.131470,398.513763,794.003723
16929,0,1248.624146,-180.319077,862.012085,1254.242920,9.392414,777.052734,1281.063354,63.336178,660.535828,1304.229492,81.945992,687.379944,1303.225586,102.463829,722.525574,1221.829590,263.954987,617.093811,1171.574585,487.470062,157.268875,1113.656372,1011.778687,176.957458,1093.464600,1149.693237,149.694534,836.854004,1152.315063,157.461487,816.459839,1014.680176,189.022812,748.575562,500.904083,169.996399,718.045776,248.096573,653.317200,,,,716.122131,142.073471,816.381226,755.433472,134.514709,812.373474,698.732971,24.517862,815.172302,683.378479,-161.794388,905.835205,807.935852,389.655975,807.977722,669.445557,1044.877441,689.835999,966.471619,1344.520996,619.332092,1297.228638,1040.256226,667.509888,1135.174683,389.430786,794.912842
16930,0,1249.336548,-189.172028,863.690369,1254.903687,0.517556,778.561523,1281.791870,54.492409,662.129089,1304.683594,73.011696,688.986389,1303.776733,93.631546,723.972656,1222.241211,254.928802,618.291992,1171.882324,478.010193,158.635193,1113.400757,1001.978394,177.214600,1093.073120,1139.854736,149.668121,836.559448,1142.321411,157.415054,816.585327,1004.453918,188.864105,749.023621,490.754150,170.545853,718.306885,238.556686,654.235229,,,,716.451172,132.526794,817.557861,755.862732,124.983101,813.538940,699.180237,15.199426,816.376221,683.798523,-171.035965,906.991760,808.013245,380.375183,808.797119,669.044067,1035.198486,689.818237,965.419495,1335.049194,618.849792,1296.686890,1031.364136,667.822144,1135.478271,380.544037,795.953369
16931,0,1250.269043,-197.677338,865.440186,1255.585449,-8.189353,780.098206,1282.432617,45.518002,663.543335,1305.557617,64.221306,690.578857,1304.408447,84.881905,725.354431,1222.748901,245.899170,619.441101,1172.111694,468.264282,159.561295,1113.271362,992.192444,177.174332,1092.718018,1130.006714,149.601120,835.981262,1132.250488,157.170288,815.947937,994.427917,189.093491,749.332397,480.503723,171.186615,718.660278,229.037979,655.186462,,,,717.032532,123.068993,818.512024,756.277527,115.728783,814.655762,699.683716,5.750908,817.553406,684.484009,-180.498993,908.550781,808.329651,371.050629,809.576233,668.415222,1025.598145,689.446472,964.628235,1325.822998,618.627014,1296.088379,1022.475952,667.902710,1135.591553,371.647156,796.919861
16932,0,1251.158325,-206.513657,867.484436,1256.263672,-16.926575,781.756165,1283.075317,36.609016,665.121521,1305.925293,55.254425,691.839905,1305.030640,76.067810,726.858765,1223.150635,236.830826,620.759583,1173.054932,458.595337,160.189133,1113.048828,982.249878,177.307388,1092.332886,1120.111450,149.450180,835.813477,1121.932861,156.802826,815.526123,984.293457,189.247482,749.663025,470.443787,171.823318,719.157349,219.387299,656.136353,,,,717.229309,113.825592,819.650513,756.715149,106.430443,815.679565,700.209290,-3.669768,818.751465,684.982910,-189.707535,910.088562,808.577759,361.859772,810.447571,668.035706,1015.947937,689.323547,963.848999,1316.412231,618.123047,1295.689453,1013.571045,668.114685,1135.756592,362.738525,797.763245
16933,0,1252.126587,-214.805725,869.395752,1257.006958,-25.663525,783.515991,1283.663452,27.724592,666.722534,1306.591797,46.574703,693.595947,1305.545166,67.187920,728.485413,1223.514526,227.774567,622.001831,1173.419067,448.909637,161.291031,1112.868042,972.463196,177.400101,1092.067993,1110.148315,149.289871,835.662903,1111.721436,156.591919,815.762573,973.835999,188.720810,749.848877,460.503387,172.664413,719.673218,209.809143,657.148376,,,,717.742554,104.620712,820.976013,757.159729,97.050529,817.058838,700.652771,-12.882996,820.187866,685.610168,-198.815521,911.754944,808.684387,352.764282,811.332458,667.426819,1006.473328,689.160645,963.074646,1306.943848,617.466614,1295.203491,1004.703979,668.152832,1135.940674,353.899445,798.876831
16934,0,1253.276123,-223.682938,871.741333,1257.705078,-34.408360,785.206299,1284.406006,18.745140,668.470886,1307.198120,37.511700,695.366333,1306.238525,58.510281,730.040100,1224.018677,218.662109,623.289734,1173.542480,438.955353,162.353836,1112.707642,962.426270,177.261978,1091.766968,1100.173950,149.107941,835.222168,1101.433228,156.149429,815.921753,963.922668,188.675964,750.384399,449.915222,173.267197,720.145447,200.213593,658.190491,,,,718.171692,95.329048,822.074463,758.143921,88.072075,817.670532,701.259705,-22.178015,821.510254,686.152161,-207.978333,913.519165,808.865967,343.277618,812.261536,667.121521,996.780701,688.829651,962.305908,1297.585693,616.866516,1294.692871,995.721069,668.271362,1136.126831,344.996552,799.901062
16935,0,1254.135620,-232.117645,873.709412,1258.388794,-43.142063,786.947510,1284.986450,9.878146,670.063232,1308.036377,28.808182,696.806580,1306.515991,49.762608,731.898010,1224.399780,209.605743,624.658936,1174.403687,428.902863,163.155502,1112.580811,952.665283,177.510651,1091.427490,1090.172119,148.915222,834.919373,1091.442017,156.057907,815.161865,953.829224,188.788025,750.864380,439.664703,173.979553,720.525513,190.742462,659.358521,,,,718.756042,85.991402,823.192383,757.610168,78.421242,819.593384,701.710022,-31.444405,823.053467,686.732544,-216.978760,915.236328,809.005432,334.142059,813.026611,666.536194,987.255310,688.763062,961.552551,1288.189819,616.372803,1294.315674,986.789917,668.425781,1136.378662,336.110229,801.004822
16936,0,1254.989136,-240.752365,875.803772,1258.978638,-51.870506,788.712646,1285.649780,1.033131,671.790710,1308.291260,20.099789,698.555664,1307.337646,40.897415,733.388367,1224.837158,200.503387,625.952942,1174.501953,418.596252,163.519211,1112.379517,942.703186,177.440536,1091.189819,1080.190063,148.728485,834.540039,1081.178955,155.828293,814.931274,943.450562,188.742859,751.690063,428.844757,174.554779,720.928284,181.273544,660.459290,,,,719.346741,76.871452,824.494507,758.229187,69.214447,820.832703,702.246216,-40.686592,824.527771,687.180725,-226.036224,917.165222,809.102966,325.006744,814.151550,666.079651,977.703369,688.417786,960.861755,1278.837769,615.734375,1293.960815,978.009521,668.427490,1136.506226,327.363007,802.179932
16937,0,1255.601074,-249.429886,877.850769,1259.662109,-60.584629,790.515747,1286.271606,-7.948308,673.528076,1309.199219,11.265235,700.219482,1307.787231,32.129021,734.999084,1225.241577,191.552887,627.287415,1174.801514,409.191589,164.774750,1112.263672,932.818115,177.446732,1090.928345,1070.190796,148.494385,834.323181,1070.816772,155.274765,814.646545,933.141541,188.535751,751.673523,419.034210,175.529907,721.355652,171.772491,661.597046,,,,719.712646,67.681770,826.024475,758.990601,60.321102,822.141418,702.698669,-49.889801,826.129211,687.601807,-234.982758,918.988037,809.439331,315.878448,815.009888,665.772217,968.268188,688.041748,960.161499,1269.620850,615.117188,1293.561646,969.167664,668.549988,1136.623291,318.674927,803.253113
16938,0,1256.530029,-257.737305,880.008179,1260.076782,-69.518646,792.252869,1286.798828,-16.723654,675.195496,1309.402954,2.310154,701.969543,1308.179199,23.782957,736.959229,1225.639404,182.577057,628.758423,1175.242432,399.865662,166.049103,1112.161377,922.872375,177.513367,1090.634277,1060.202393,148.262833,834.126770,1060.534668,154.959320,815.232056,923.274902,188.074997,752.017639,408.749084,176.334137,721.757080,162.387253,662.874023,,,,719.825195,58.696213,827.424744,759.357727,51.319496,823.690247,703.231384,-58.891659,827.807922,688.404358,-243.873108,921.194214,809.688660,306.920837,816.047546,665.363586,958.878845,687.840393,959.547913,1260.457031,614.549133,1292.991089,960.171021,668.451965,1136.917603,309.852173,804.422791
